site,date,sp_method,species,bin,count,nms
Stillwater,10/27/03,sea_star,PISOCH,50,9,MBNMS
Stillwater,10/27/03,sea_star,PISOCH,60,2,MBNMS
Stillwater,10/27/03,sea_star,PISOCH,70,10,MBNMS
Stillwater,10/27/03,sea_star,PISOCH,80,17,MBNMS
Stillwater,3/16/04,sea_star,PISOCH,90,17,MBNMS
Stillwater,3/16/04,sea_star,PISOCH,100,26,MBNMS
Stillwater,3/16/04,sea_star,PISOCH,110,27,MBNMS
Stillwater,3/16/04,sea_star,PISOCH,120,18,MBNMS
Stillwater,3/16/04,sea_star,PISOCH,130,12,MBNMS
Stillwater,3/16/04,sea_star,PISOCH,140,5,MBNMS
Stillwater,3/16/04,sea_star,PISOCH,150,1,MBNMS
Stillwater,3/16/04,sea_star,PISOCH,40,1,MBNMS
Stillwater,3/16/04,sea_star,PISOCH,50,4,MBNMS
Stillwater,3/16/04,sea_star,PISOCH,60,4,MBNMS
Stillwater,3/16/04,sea_star,PISOCH,70,5,MBNMS
Stillwater,3/16/04,sea_star,PISOCH,80,13,MBNMS
Stillwater,11/11/04,sea_star,PISOCH,90,50,MBNMS
Stillwater,11/11/04,sea_star,PISOCH,100,46,MBNMS
Stillwater,11/11/04,sea_star,PISOCH,110,27,MBNMS
Stillwater,11/11/04,sea_star,PISOCH,120,22,MBNMS
Stillwater,11/11/04,sea_star,PISOCH,130,16,MBNMS
Stillwater,11/11/04,sea_star,PISOCH,140,6,MBNMS
Stillwater,11/11/04,sea_star,PISOCH,150,1,MBNMS
Stillwater,11/11/04,sea_star,PISOCH,160,1,MBNMS
Stillwater,11/11/04,sea_star,PISOCH,40,3,MBNMS
Stillwater,11/11/04,sea_star,PISOCH,50,6,MBNMS
Stillwater,11/11/04,sea_star,PISOCH,60,8,MBNMS
Stillwater,11/11/04,sea_star,PISOCH,70,31,MBNMS
Stillwater,11/11/04,sea_star,PISOCH,80,42,MBNMS
Stillwater,4/4/05,sea_star,PISOCH,90,35,MBNMS
Stillwater,4/4/05,sea_star,PISOCH,100,32,MBNMS
Stillwater,4/4/05,sea_star,PISOCH,110,26,MBNMS
Stillwater,4/4/05,sea_star,PISOCH,120,10,MBNMS
Stillwater,4/4/05,sea_star,PISOCH,130,4,MBNMS
Stillwater,4/4/05,sea_star,PISOCH,140,5,MBNMS
Stillwater,4/4/05,sea_star,PISOCH,20,1,MBNMS
Stillwater,4/4/05,sea_star,PISOCH,30,1,MBNMS
Stillwater,4/4/05,sea_star,PISOCH,40,4,MBNMS
Stillwater,4/4/05,sea_star,PISOCH,50,10,MBNMS
Stillwater,4/4/05,sea_star,PISOCH,60,10,MBNMS
Stillwater,4/4/05,sea_star,PISOCH,70,13,MBNMS
Stillwater,4/4/05,sea_star,PISOCH,80,33,MBNMS
Stillwater,11/2/05,sea_star,PISOCH,90,30,MBNMS
Stillwater,11/2/05,sea_star,PISOCH,100,40,MBNMS
Stillwater,11/2/05,sea_star,PISOCH,110,17,MBNMS
Stillwater,11/2/05,sea_star,PISOCH,120,14,MBNMS
Stillwater,11/2/05,sea_star,PISOCH,130,14,MBNMS
Stillwater,11/2/05,sea_star,PISOCH,140,5,MBNMS
Stillwater,11/2/05,sea_star,PISOCH,30,2,MBNMS
Stillwater,11/2/05,sea_star,PISOCH,40,1,MBNMS
Stillwater,11/2/05,sea_star,PISOCH,50,2,MBNMS
Stillwater,11/2/05,sea_star,PISOCH,60,4,MBNMS
Stillwater,11/2/05,sea_star,PISOCH,70,13,MBNMS
Stillwater,11/2/05,sea_star,PISOCH,80,11,MBNMS
Terrace Point,4/20/06,sea_star,PISOCH,90,10,MBNMS
Terrace Point,4/20/06,sea_star,PISOCH,100,43,MBNMS
Terrace Point,4/20/06,sea_star,PISOCH,110,25,MBNMS
Terrace Point,4/20/06,sea_star,PISOCH,120,32,MBNMS
Terrace Point,4/20/06,sea_star,PISOCH,130,6,MBNMS
Terrace Point,4/20/06,sea_star,PISOCH,140,20,MBNMS
Terrace Point,4/20/06,sea_star,PISOCH,150,5,MBNMS
Terrace Point,4/20/06,sea_star,PISOCH,160,7,MBNMS
Terrace Point,4/20/06,sea_star,PISOCH,170,4,MBNMS
Terrace Point,4/20/06,sea_star,PISOCH,180,2,MBNMS
Terrace Point,4/20/06,sea_star,PISOCH,40,1,MBNMS
Terrace Point,4/20/06,sea_star,PISOCH,60,3,MBNMS
Terrace Point,4/20/06,sea_star,PISOCH,70,6,MBNMS
Terrace Point,4/20/06,sea_star,PISOCH,80,17,MBNMS
Terrace Point,10/8/06,sea_star,PISOCH,90,14,MBNMS
Terrace Point,10/8/06,sea_star,PISOCH,100,25,MBNMS
Terrace Point,10/8/06,sea_star,PISOCH,110,27,MBNMS
Terrace Point,10/8/06,sea_star,PISOCH,120,32,MBNMS
Terrace Point,10/8/06,sea_star,PISOCH,130,20,MBNMS
Terrace Point,10/8/06,sea_star,PISOCH,140,10,MBNMS
Terrace Point,10/8/06,sea_star,PISOCH,150,8,MBNMS
Terrace Point,10/8/06,sea_star,PISOCH,160,6,MBNMS
Terrace Point,10/8/06,sea_star,PISOCH,170,1,MBNMS
Terrace Point,10/8/06,sea_star,PISOCH,180,4,MBNMS
Terrace Point,10/8/06,sea_star,PISOCH,NA,0,MBNMS
Terrace Point,10/8/06,sea_star,PISOCH,50,2,MBNMS
Terrace Point,10/8/06,sea_star,PISOCH,60,1,MBNMS
Terrace Point,10/8/06,sea_star,PISOCH,70,7,MBNMS
Terrace Point,10/8/06,sea_star,PISOCH,80,13,MBNMS
Terrace Point,3/17/07,sea_star,PISOCH,90,19,MBNMS
Terrace Point,3/17/07,sea_star,PISOCH,100,35,MBNMS
Terrace Point,3/17/07,sea_star,PISOCH,110,48,MBNMS
Terrace Point,3/17/07,sea_star,PISOCH,120,24,MBNMS
Terrace Point,3/17/07,sea_star,PISOCH,130,16,MBNMS
Terrace Point,3/17/07,sea_star,PISOCH,140,1,MBNMS
Terrace Point,3/17/07,sea_star,PISOCH,150,1,MBNMS
Terrace Point,3/17/07,sea_star,PISOCH,160,1,MBNMS
Terrace Point,3/17/07,sea_star,PISOCH,170,4,MBNMS
Terrace Point,3/17/07,sea_star,PISOCH,180,1,MBNMS
Terrace Point,3/17/07,sea_star,PISOCH,190,1,MBNMS
Terrace Point,3/17/07,sea_star,PISOCH,20,2,MBNMS
Terrace Point,3/17/07,sea_star,PISOCH,30,5,MBNMS
Terrace Point,3/17/07,sea_star,PISOCH,40,1,MBNMS
Terrace Point,3/17/07,sea_star,PISOCH,50,1,MBNMS
Terrace Point,3/17/07,sea_star,PISOCH,60,3,MBNMS
Terrace Point,3/17/07,sea_star,PISOCH,70,9,MBNMS
Terrace Point,3/17/07,sea_star,PISOCH,80,9,MBNMS
Terrace Point,10/27/07,sea_star,PISOCH,90,10,MBNMS
Terrace Point,10/27/07,sea_star,PISOCH,100,34,MBNMS
Terrace Point,10/27/07,sea_star,PISOCH,110,27,MBNMS
Terrace Point,10/27/07,sea_star,PISOCH,120,34,MBNMS
Terrace Point,10/27/07,sea_star,PISOCH,130,28,MBNMS
Terrace Point,10/27/07,sea_star,PISOCH,140,15,MBNMS
Terrace Point,10/27/07,sea_star,PISOCH,150,8,MBNMS
Terrace Point,10/27/07,sea_star,PISOCH,160,4,MBNMS
Terrace Point,10/27/07,sea_star,PISOCH,170,1,MBNMS
Terrace Point,10/27/07,sea_star,PISOCH,30,3,MBNMS
Terrace Point,10/27/07,sea_star,PISOCH,40,5,MBNMS
Terrace Point,10/27/07,sea_star,PISOCH,50,2,MBNMS
Terrace Point,10/27/07,sea_star,PISOCH,60,1,MBNMS
Terrace Point,10/27/07,sea_star,PISOCH,70,6,MBNMS
Terrace Point,10/27/07,sea_star,PISOCH,80,15,MBNMS
Terrace Point,3/3/08,sea_star,PISOCH,90,17,MBNMS
Terrace Point,3/3/08,sea_star,PISOCH,100,30,MBNMS
Terrace Point,3/3/08,sea_star,PISOCH,110,32,MBNMS
Terrace Point,3/3/08,sea_star,PISOCH,120,29,MBNMS
Terrace Point,3/3/08,sea_star,PISOCH,130,20,MBNMS
Terrace Point,3/3/08,sea_star,PISOCH,140,9,MBNMS
Terrace Point,3/3/08,sea_star,PISOCH,150,2,MBNMS
Terrace Point,3/3/08,sea_star,PISOCH,160,2,MBNMS
Terrace Point,3/3/08,sea_star,PISOCH,170,3,MBNMS
Terrace Point,3/3/08,sea_star,PISOCH,30,5,MBNMS
Terrace Point,3/3/08,sea_star,PISOCH,40,2,MBNMS
Terrace Point,3/3/08,sea_star,PISOCH,50,4,MBNMS
Terrace Point,3/3/08,sea_star,PISOCH,60,4,MBNMS
Terrace Point,3/3/08,sea_star,PISOCH,70,7,MBNMS
Terrace Point,3/3/08,sea_star,PISOCH,80,12,MBNMS
Terrace Point,10/17/08,sea_star,PISOCH,90,9,MBNMS
Terrace Point,10/17/08,sea_star,PISOCH,100,42,MBNMS
Terrace Point,10/17/08,sea_star,PISOCH,110,38,MBNMS
Terrace Point,10/17/08,sea_star,PISOCH,120,30,MBNMS
Terrace Point,10/17/08,sea_star,PISOCH,130,21,MBNMS
Terrace Point,10/17/08,sea_star,PISOCH,140,11,MBNMS
Terrace Point,10/17/08,sea_star,PISOCH,150,5,MBNMS
Terrace Point,10/17/08,sea_star,PISOCH,160,4,MBNMS
Terrace Point,10/17/08,sea_star,PISOCH,170,4,MBNMS
Terrace Point,10/17/08,sea_star,PISOCH,180,1,MBNMS
Terrace Point,10/17/08,sea_star,PISOCH,190,1,MBNMS
Terrace Point,10/17/08,sea_star,PISOCH,210,1,MBNMS
Terrace Point,10/17/08,sea_star,PISOCH,30,1,MBNMS
Terrace Point,10/17/08,sea_star,PISOCH,40,7,MBNMS
Terrace Point,10/17/08,sea_star,PISOCH,50,2,MBNMS
Terrace Point,10/17/08,sea_star,PISOCH,60,4,MBNMS
Terrace Point,10/17/08,sea_star,PISOCH,70,5,MBNMS
Terrace Point,10/17/08,sea_star,PISOCH,80,6,MBNMS
Terrace Point,3/11/09,sea_star,PISOCH,90,18,MBNMS
Terrace Point,3/11/09,sea_star,PISOCH,100,34,MBNMS
Terrace Point,3/11/09,sea_star,PISOCH,110,40,MBNMS
Terrace Point,3/11/09,sea_star,PISOCH,120,35,MBNMS
Terrace Point,3/11/09,sea_star,PISOCH,130,22,MBNMS
Terrace Point,3/11/09,sea_star,PISOCH,140,11,MBNMS
Terrace Point,3/11/09,sea_star,PISOCH,150,6,MBNMS
Terrace Point,3/11/09,sea_star,PISOCH,160,3,MBNMS
Terrace Point,3/11/09,sea_star,PISOCH,180,1,MBNMS
Terrace Point,3/11/09,sea_star,PISOCH,30,1,MBNMS
Terrace Point,3/11/09,sea_star,PISOCH,40,5,MBNMS
Terrace Point,3/11/09,sea_star,PISOCH,50,2,MBNMS
Terrace Point,3/11/09,sea_star,PISOCH,70,3,MBNMS
Terrace Point,3/11/09,sea_star,PISOCH,80,9,MBNMS
Terrace Point,11/4/09,sea_star,PISOCH,90,12,MBNMS
Terrace Point,11/4/09,sea_star,PISOCH,100,15,MBNMS
Terrace Point,11/4/09,sea_star,PISOCH,110,24,MBNMS
Terrace Point,11/4/09,sea_star,PISOCH,120,25,MBNMS
Terrace Point,11/4/09,sea_star,PISOCH,130,26,MBNMS
Terrace Point,11/4/09,sea_star,PISOCH,140,21,MBNMS
Terrace Point,11/4/09,sea_star,PISOCH,150,17,MBNMS
Terrace Point,11/4/09,sea_star,PISOCH,160,7,MBNMS
Terrace Point,11/4/09,sea_star,PISOCH,170,3,MBNMS
Terrace Point,11/4/09,sea_star,PISOCH,180,3,MBNMS
Terrace Point,11/4/09,sea_star,PISOCH,30,1,MBNMS
Terrace Point,11/4/09,sea_star,PISOCH,50,1,MBNMS
Terrace Point,11/4/09,sea_star,PISOCH,60,8,MBNMS
Terrace Point,11/4/09,sea_star,PISOCH,70,4,MBNMS
Terrace Point,11/4/09,sea_star,PISOCH,80,16,MBNMS
Terrace Point,3/24/10,sea_star,PISOCH,90,11,MBNMS
Terrace Point,3/24/10,sea_star,PISOCH,100,22,MBNMS
Terrace Point,3/24/10,sea_star,PISOCH,110,22,MBNMS
Terrace Point,3/24/10,sea_star,PISOCH,120,14,MBNMS
Terrace Point,3/24/10,sea_star,PISOCH,130,7,MBNMS
Terrace Point,3/24/10,sea_star,PISOCH,150,2,MBNMS
Terrace Point,3/24/10,sea_star,PISOCH,160,1,MBNMS
Terrace Point,3/24/10,sea_star,PISOCH,30,1,MBNMS
Terrace Point,3/24/10,sea_star,PISOCH,50,4,MBNMS
Terrace Point,3/24/10,sea_star,PISOCH,60,4,MBNMS
Terrace Point,3/24/10,sea_star,PISOCH,70,6,MBNMS
Terrace Point,3/24/10,sea_star,PISOCH,80,6,MBNMS
Terrace Point,10/23/10,sea_star,PISOCH,90,12,MBNMS
Terrace Point,10/23/10,sea_star,PISOCH,100,33,MBNMS
Terrace Point,10/23/10,sea_star,PISOCH,110,22,MBNMS
Terrace Point,10/23/10,sea_star,PISOCH,120,15,MBNMS
Terrace Point,10/23/10,sea_star,PISOCH,130,11,MBNMS
Terrace Point,10/23/10,sea_star,PISOCH,140,3,MBNMS
Terrace Point,10/23/10,sea_star,PISOCH,150,2,MBNMS
Terrace Point,10/23/10,sea_star,PISOCH,180,1,MBNMS
Terrace Point,10/23/10,sea_star,PISOCH,40,1,MBNMS
Terrace Point,10/23/10,sea_star,PISOCH,50,1,MBNMS
Terrace Point,10/23/10,sea_star,PISOCH,60,4,MBNMS
Terrace Point,10/23/10,sea_star,PISOCH,70,3,MBNMS
Terrace Point,10/23/10,sea_star,PISOCH,80,6,MBNMS
Terrace Point,3/15/11,sea_star,PISOCH,90,9,MBNMS
Terrace Point,3/15/11,sea_star,PISOCH,100,24,MBNMS
Terrace Point,3/15/11,sea_star,PISOCH,110,26,MBNMS
Terrace Point,3/15/11,sea_star,PISOCH,120,20,MBNMS
Terrace Point,3/15/11,sea_star,PISOCH,130,20,MBNMS
Terrace Point,3/15/11,sea_star,PISOCH,140,9,MBNMS
Terrace Point,3/15/11,sea_star,PISOCH,150,7,MBNMS
Terrace Point,3/15/11,sea_star,PISOCH,170,2,MBNMS
Terrace Point,3/15/11,sea_star,PISOCH,60,1,MBNMS
Terrace Point,3/15/11,sea_star,PISOCH,70,4,MBNMS
Terrace Point,3/15/11,sea_star,PISOCH,80,7,MBNMS
Terrace Point,10/29/11,sea_star,PISOCH,90,11,MBNMS
Terrace Point,10/29/11,sea_star,PISOCH,100,26,MBNMS
Terrace Point,10/29/11,sea_star,PISOCH,110,33,MBNMS
Terrace Point,10/29/11,sea_star,PISOCH,120,24,MBNMS
Terrace Point,10/29/11,sea_star,PISOCH,130,20,MBNMS
Terrace Point,10/29/11,sea_star,PISOCH,140,11,MBNMS
Terrace Point,10/29/11,sea_star,PISOCH,150,5,MBNMS
Terrace Point,10/29/11,sea_star,PISOCH,50,1,MBNMS
Terrace Point,10/29/11,sea_star,PISOCH,60,1,MBNMS
Terrace Point,10/29/11,sea_star,PISOCH,70,3,MBNMS
Terrace Point,10/29/11,sea_star,PISOCH,80,7,MBNMS
Terrace Point,5/22/12,sea_star,PISOCH,90,5,MBNMS
Terrace Point,5/22/12,sea_star,PISOCH,100,14,MBNMS
Terrace Point,5/22/12,sea_star,PISOCH,110,24,MBNMS
Terrace Point,5/22/12,sea_star,PISOCH,120,40,MBNMS
Terrace Point,5/22/12,sea_star,PISOCH,130,34,MBNMS
Terrace Point,5/22/12,sea_star,PISOCH,140,13,MBNMS
Terrace Point,5/22/12,sea_star,PISOCH,150,15,MBNMS
Terrace Point,5/22/12,sea_star,PISOCH,160,5,MBNMS
Terrace Point,5/22/12,sea_star,PISOCH,170,5,MBNMS
Terrace Point,5/22/12,sea_star,PISOCH,30,1,MBNMS
Terrace Point,5/22/12,sea_star,PISOCH,40,1,MBNMS
Terrace Point,5/22/12,sea_star,PISOCH,50,5,MBNMS
Terrace Point,5/22/12,sea_star,PISOCH,60,3,MBNMS
Terrace Point,5/22/12,sea_star,PISOCH,70,5,MBNMS
Terrace Point,5/22/12,sea_star,PISOCH,80,7,MBNMS
Terrace Point,4/3/13,sea_star,PISOCH,90,7,MBNMS
Terrace Point,4/3/13,sea_star,PISOCH,100,14,MBNMS
Terrace Point,4/3/13,sea_star,PISOCH,110,11,MBNMS
Terrace Point,4/3/13,sea_star,PISOCH,120,17,MBNMS
Terrace Point,4/3/13,sea_star,PISOCH,130,8,MBNMS
Terrace Point,4/3/13,sea_star,PISOCH,140,12,MBNMS
Terrace Point,4/3/13,sea_star,PISOCH,150,7,MBNMS
Terrace Point,4/3/13,sea_star,PISOCH,20,1,MBNMS
Terrace Point,4/3/13,sea_star,PISOCH,30,3,MBNMS
Terrace Point,4/3/13,sea_star,PISOCH,50,2,MBNMS
Terrace Point,4/3/13,sea_star,PISOCH,60,6,MBNMS
Terrace Point,4/3/13,sea_star,PISOCH,70,6,MBNMS
Terrace Point,4/3/13,sea_star,PISOCH,80,7,MBNMS
Terrace Point,10/20/13,sea_star,PISOCH,90,1,MBNMS
Terrace Point,10/20/13,sea_star,PISOCH,120,1,MBNMS
Terrace Point,10/20/13,sea_star,PISOCH,10,14,MBNMS
Terrace Point,10/20/13,sea_star,PISOCH,20,14,MBNMS
Terrace Point,10/20/13,sea_star,PISOCH,30,8,MBNMS
Terrace Point,10/20/13,sea_star,PISOCH,40,1,MBNMS
Terrace Point,10/20/13,sea_star,PISOCH,50,1,MBNMS
Terrace Point,10/20/13,sea_star,PISOCH,60,2,MBNMS
Terrace Point,10/20/13,sea_star,PISOCH,80,1,MBNMS
Terrace Point,3/27/14,sea_star,LEPTAS,NM,2,MBNMS
Terrace Point,3/27/14,sea_star,PISOCH,90,1,MBNMS
Terrace Point,3/27/14,sea_star,PISOCH,100,1,MBNMS
Terrace Point,3/27/14,sea_star,PISOCH,110,1,MBNMS
Terrace Point,3/27/14,sea_star,PISOCH,120,2,MBNMS
Terrace Point,3/27/14,sea_star,PISOCH,130,2,MBNMS
Terrace Point,3/27/14,sea_star,PISOCH,140,2,MBNMS
Terrace Point,3/27/14,sea_star,PISOCH,5,5,MBNMS
Terrace Point,3/27/14,sea_star,PISOCH,10,24,MBNMS
Terrace Point,3/27/14,sea_star,PISOCH,20,58,MBNMS
Terrace Point,3/27/14,sea_star,PISOCH,30,62,MBNMS
Terrace Point,3/27/14,sea_star,PISOCH,40,28,MBNMS
Terrace Point,3/27/14,sea_star,PISOCH,50,12,MBNMS
Terrace Point,3/27/14,sea_star,PISOCH,70,1,MBNMS
Terrace Point,3/27/14,sea_star,PISOCH,80,6,MBNMS
Terrace Point,10/9/14,sea_star,LEPTAS,NA,0,MBNMS
Terrace Point,10/9/14,sea_star,LEPTAS,NM,1,MBNMS
Terrace Point,10/9/14,sea_star,PISOCH,90,5,MBNMS
Terrace Point,10/9/14,sea_star,PISOCH,110,2,MBNMS
Terrace Point,10/9/14,sea_star,PISOCH,140,1,MBNMS
Terrace Point,10/9/14,sea_star,PISOCH,5,4,MBNMS
Terrace Point,10/9/14,sea_star,PISOCH,10,42,MBNMS
Terrace Point,10/9/14,sea_star,PISOCH,20,63,MBNMS
Terrace Point,10/9/14,sea_star,PISOCH,30,52,MBNMS
Terrace Point,10/9/14,sea_star,PISOCH,40,19,MBNMS
Terrace Point,10/9/14,sea_star,PISOCH,50,4,MBNMS
Terrace Point,10/9/14,sea_star,PISOCH,60,1,MBNMS
Terrace Point,4/14/15,sea_star,PISOCH,110,2,MBNMS
Terrace Point,4/14/15,sea_star,PISOCH,130,1,MBNMS
Terrace Point,4/14/15,sea_star,PISOCH,140,1,MBNMS
Terrace Point,4/14/15,sea_star,PISOCH,180,1,MBNMS
Terrace Point,4/14/15,sea_star,PISOCH,10,2,MBNMS
Terrace Point,4/14/15,sea_star,PISOCH,20,15,MBNMS
Terrace Point,4/14/15,sea_star,PISOCH,30,31,MBNMS
Terrace Point,4/14/15,sea_star,PISOCH,40,18,MBNMS
Terrace Point,4/14/15,sea_star,PISOCH,50,6,MBNMS
Terrace Point,4/14/15,sea_star,PISOCH,60,3,MBNMS
Terrace Point,4/14/15,sea_star,PISOCH,70,2,MBNMS
Terrace Point,4/14/15,sea_star,PISOCH,80,3,MBNMS
Terrace Point,11/11/15,sea_star,PISOCH,100,2,MBNMS
Terrace Point,11/11/15,sea_star,PISOCH,110,1,MBNMS
Terrace Point,11/11/15,sea_star,PISOCH,120,2,MBNMS
Terrace Point,11/11/15,sea_star,PISOCH,130,1,MBNMS
Terrace Point,11/11/15,sea_star,PISOCH,140,3,MBNMS
Terrace Point,11/11/15,sea_star,PISOCH,20,3,MBNMS
Terrace Point,11/11/15,sea_star,PISOCH,30,13,MBNMS
Terrace Point,11/11/15,sea_star,PISOCH,40,15,MBNMS
Terrace Point,11/11/15,sea_star,PISOCH,50,14,MBNMS
Terrace Point,11/11/15,sea_star,PISOCH,60,5,MBNMS
Terrace Point,11/11/15,sea_star,PISOCH,70,3,MBNMS
Terrace Point,11/11/15,sea_star,PISOCH,80,3,MBNMS
Terrace Point,5/6/16,sea_star,LEPTAS,NA,0,MBNMS
Terrace Point,5/6/16,sea_star,LEPTAS,NM,2,MBNMS
Terrace Point,5/6/16,sea_star,PISOCH,100,1,MBNMS
Terrace Point,5/6/16,sea_star,PISOCH,110,3,MBNMS
Terrace Point,5/6/16,sea_star,PISOCH,120,1,MBNMS
Terrace Point,5/6/16,sea_star,PISOCH,140,1,MBNMS
Terrace Point,5/6/16,sea_star,PISOCH,150,2,MBNMS
Terrace Point,5/6/16,sea_star,PISOCH,10,4,MBNMS
Terrace Point,5/6/16,sea_star,PISOCH,20,1,MBNMS
Terrace Point,5/6/16,sea_star,PISOCH,30,27,MBNMS
Terrace Point,5/6/16,sea_star,PISOCH,40,43,MBNMS
Terrace Point,5/6/16,sea_star,PISOCH,50,33,MBNMS
Terrace Point,5/6/16,sea_star,PISOCH,60,23,MBNMS
Terrace Point,5/6/16,sea_star,PISOCH,70,9,MBNMS
Terrace Point,5/6/16,sea_star,PISOCH,80,3,MBNMS
Terrace Point,3/10/17,sea_star,DERIMB,NA,0,MBNMS
Terrace Point,3/10/17,sea_star,EVATRO,NA,0,MBNMS
Terrace Point,3/10/17,sea_star,HENSPP,NA,0,MBNMS
Terrace Point,3/10/17,sea_star,LEPTAS,NA,0,MBNMS
Terrace Point,3/10/17,sea_star,LEPTAS,NM,2,MBNMS
Terrace Point,3/10/17,sea_star,PATMIN,NA,0,MBNMS
Terrace Point,3/10/17,sea_star,PISBRE,NA,0,MBNMS
Terrace Point,3/10/17,sea_star,PISGIG,NA,0,MBNMS
Terrace Point,3/10/17,sea_star,PISOCH,90,7,MBNMS
Terrace Point,3/10/17,sea_star,PISOCH,100,3,MBNMS
Terrace Point,3/10/17,sea_star,PISOCH,110,4,MBNMS
Terrace Point,3/10/17,sea_star,PISOCH,120,3,MBNMS
Terrace Point,3/10/17,sea_star,PISOCH,130,2,MBNMS
Terrace Point,3/10/17,sea_star,PISOCH,140,3,MBNMS
Terrace Point,3/10/17,sea_star,PISOCH,20,6,MBNMS
Terrace Point,3/10/17,sea_star,PISOCH,30,7,MBNMS
Terrace Point,3/10/17,sea_star,PISOCH,40,10,MBNMS
Terrace Point,3/10/17,sea_star,PISOCH,50,12,MBNMS
Terrace Point,3/10/17,sea_star,PISOCH,60,10,MBNMS
Terrace Point,3/10/17,sea_star,PISOCH,70,17,MBNMS
Terrace Point,3/10/17,sea_star,PISOCH,80,6,MBNMS
Terrace Point,3/10/17,sea_star,PYCHEL,NA,0,MBNMS
Terrace Point,4/17/18,sea_star,DERIMB,NA,0,MBNMS
Terrace Point,4/17/18,sea_star,EVATRO,NA,0,MBNMS
Terrace Point,4/17/18,sea_star,HENSPP,NA,0,MBNMS
Terrace Point,4/17/18,sea_star,LEPTAS,NA,0,MBNMS
Terrace Point,4/17/18,sea_star,LEPTAS,NM,1,MBNMS
Terrace Point,4/17/18,sea_star,PATMIN,NA,0,MBNMS
Terrace Point,4/17/18,sea_star,PISBRE,NA,0,MBNMS
Terrace Point,4/17/18,sea_star,PISGIG,NA,0,MBNMS
Terrace Point,4/17/18,sea_star,PISOCH,90,12,MBNMS
Terrace Point,4/17/18,sea_star,PISOCH,100,7,MBNMS
Terrace Point,4/17/18,sea_star,PISOCH,110,6,MBNMS
Terrace Point,4/17/18,sea_star,PISOCH,120,7,MBNMS
Terrace Point,4/17/18,sea_star,PISOCH,140,4,MBNMS
Terrace Point,4/17/18,sea_star,PISOCH,150,3,MBNMS
Terrace Point,4/17/18,sea_star,PISOCH,160,1,MBNMS
Terrace Point,4/17/18,sea_star,PISOCH,170,1,MBNMS
Terrace Point,4/17/18,sea_star,PISOCH,20,1,MBNMS
Terrace Point,4/17/18,sea_star,PISOCH,30,3,MBNMS
Terrace Point,4/17/18,sea_star,PISOCH,40,3,MBNMS
Terrace Point,4/17/18,sea_star,PISOCH,50,7,MBNMS
Terrace Point,4/17/18,sea_star,PISOCH,60,6,MBNMS
Terrace Point,4/17/18,sea_star,PISOCH,70,12,MBNMS
Terrace Point,4/17/18,sea_star,PISOCH,80,20,MBNMS
Terrace Point,4/17/18,sea_star,PYCHEL,NA,0,MBNMS
Terrace Point,4/13/19,sea_star,DERIMB,NA,0,MBNMS
Terrace Point,4/13/19,sea_star,EVATRO,NA,0,MBNMS
Terrace Point,4/13/19,sea_star,HENSPP,NA,0,MBNMS
Terrace Point,4/13/19,sea_star,LEPTAS,NA,0,MBNMS
Terrace Point,4/13/19,sea_star,PATMIN,NA,0,MBNMS
Terrace Point,4/13/19,sea_star,PISBRE,NA,0,MBNMS
Terrace Point,4/13/19,sea_star,PISGIG,NA,0,MBNMS
Terrace Point,4/13/19,sea_star,PISOCH,90,13,MBNMS
Terrace Point,4/13/19,sea_star,PISOCH,100,4,MBNMS
Terrace Point,4/13/19,sea_star,PISOCH,110,10,MBNMS
Terrace Point,4/13/19,sea_star,PISOCH,120,9,MBNMS
Terrace Point,4/13/19,sea_star,PISOCH,130,5,MBNMS
Terrace Point,4/13/19,sea_star,PISOCH,140,1,MBNMS
Terrace Point,4/13/19,sea_star,PISOCH,40,1,MBNMS
Terrace Point,4/13/19,sea_star,PISOCH,50,1,MBNMS
Terrace Point,4/13/19,sea_star,PISOCH,60,3,MBNMS
Terrace Point,4/13/19,sea_star,PISOCH,70,4,MBNMS
Terrace Point,4/13/19,sea_star,PISOCH,80,10,MBNMS
Terrace Point,4/13/19,sea_star,PYCHEL,NA,0,MBNMS
Terrace Point,3/6/20,sea_star,DERIMB,NA,0,MBNMS
Terrace Point,3/6/20,sea_star,EVATRO,NA,0,MBNMS
Terrace Point,3/6/20,sea_star,HENSPP,NA,0,MBNMS
Terrace Point,3/6/20,sea_star,LEPTAS,NA,0,MBNMS
Terrace Point,3/6/20,sea_star,PATMIN,NA,0,MBNMS
Terrace Point,3/6/20,sea_star,PISBRE,NA,0,MBNMS
Terrace Point,3/6/20,sea_star,PISGIG,NA,0,MBNMS
Terrace Point,3/6/20,sea_star,PISOCH,90,4,MBNMS
Terrace Point,3/6/20,sea_star,PISOCH,100,4,MBNMS
Terrace Point,3/6/20,sea_star,PISOCH,110,11,MBNMS
Terrace Point,3/6/20,sea_star,PISOCH,120,11,MBNMS
Terrace Point,3/6/20,sea_star,PISOCH,130,7,MBNMS
Terrace Point,3/6/20,sea_star,PISOCH,140,5,MBNMS
Terrace Point,3/6/20,sea_star,PISOCH,150,4,MBNMS
Terrace Point,3/6/20,sea_star,PISOCH,160,2,MBNMS
Terrace Point,3/6/20,sea_star,PISOCH,170,1,MBNMS
Terrace Point,3/6/20,sea_star,PISOCH,190,1,MBNMS
Terrace Point,3/6/20,sea_star,PISOCH,200,1,MBNMS
